router,2,3,5,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,3,2,6,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
bridge,4,5,7,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
payload_scan,5,4,8,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
firewall,1,1,4,269,0,269,0,0,0,0,0,W,0,0,0,0,0,0,0,0
router,2,3,5,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,3,2,6,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
bridge,4,5,7,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
payload_scan,5,4,8,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
firewall,1,1,4,1226137,1226441,1226441,1226441,0,1226441,0,0,W,0,443102,0,443102,0,0,0,0
router,2,3,5,1226597,1226597,1226597,1226597,0,1226597,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,3,2,6,1226669,1226669,1226669,1226669,0,1226669,0,0,W,0,0,0,0,0,0,0,0
bridge,4,5,7,1226757,1226757,1226757,1226757,1226757,0,0,0,W,0,0,0,0,0,0,0,0
